"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000104327.6" 1.34436570885223 5.50685524163239 492.605322682893 3.86301696312153e-109 4.67629715688069e-107
"ENSG00000206159.9" 2.2627818771957 4.36488787952687 492.282533988043 4.54109987576054e-109 5.46097135717283e-107
"ENSG00000184908.16" 1.25487950481919 5.67802267279628 487.721501369889 4.46261887705661e-108 5.33151702311881e-106
"ENSG00000261116.1" 1.67237141656851 4.95867111958703 486.88307861251 6.79239727820142e-108 8.06222271741843e-106
"ENSG00000277011.1" 1.60033065955936 5.05523748912258 484.178850142214 2.6329543677166e-107 3.10501760564463e-105
"ENSG00000177133.9" 1.38233444449014 5.41381740598612 483.289595804288 4.11092931239624e-107 4.81690236546736e-105
"ENSG00000102837.6" 1.67665167187566 4.94425392985944 482.503022573296 6.09669501068675e-107 7.09818395543587e-105
"ENSG00000125850.9" 1.80499618097977 4.77325192335078 477.889111975161 6.1527642709592e-106 7.11812519676349e-104
"ENSG00000261787.1" 2.20945944165067 4.3789175876695 474.31838246106 3.68185056398991e-105 4.23273877101707e-103
"ENSG00000100362.11" 1.48491801693012 5.21323592969377 473.837454593235 4.68508724292585e-105 5.35241935709011e-103
"ENSG00000233610.1" -2.03126873842525 5.83436599076921 472.559346389954 8.88872385128564e-105 1.00917380917795e-102
"ENSG00000236064.1" -2.89023383053343 5.36941000106281 470.311668478636 2.74124231064031e-104 3.09303507383914e-102
"ENSG00000036828.12" 1.29334258880662 5.55591185930036 470.014739164236 3.18098315203954e-104 3.56718963411846e-102
"ENSG00000186510.10" 1.27058768891635 5.60191507129311 469.665591168241 3.78912192295667e-104 4.22325363595884e-102
"ENSG00000248115.1" 1.79491103509097 4.76931496703852 469.429403779641 4.26515468711372e-104 4.72501591065162e-102
"ENSG00000273585.1" -2.40275091787407 5.58710603684549 468.103347307677 8.28888222357215e-104 9.12725772076358e-102
"ENSG00000047936.9" 1.8822517425002 4.66720120795985 467.524205029832 1.10795673679732e-103 1.21271504143222e-101
"ENSG00000183036.9" 1.49338722007115 5.18433348815792 466.977608070256 1.45702757265194e-103 1.58529803574433e-101
"ENSG00000127412.5" 1.87156112839694 4.67639025288289 466.212209408501 2.13809340546385e-103 2.31079518473016e-101
"ENSG00000110975.7" 1.76188555829175 4.80284837864353 466.201955937845 2.14910652335537e-103 2.31079518473016e-101
"ENSG00000197408.7" 1.60010971608058 5.0168127479263 465.407284480436 3.20027677977187e-103 3.42092744195614e-101
"ENSG00000101144.11" 1.48180018836934 5.19701780985626 464.123089066841 6.09038122410314e-103 6.47244641833612e-101
"ENSG00000229557.1" 1.74311044242836 4.81983761974623 463.038180824966 1.04890299533274e-102 1.10825999142701e-100
"ENSG00000132746.13" 1.84739830937726 4.69632387452855 462.595915850794 1.30911729931393e-102 1.37525029391721e-100
"ENSG00000175229.6" 1.63017548497824 4.96794191583105 462.526428451612 1.35550161668256e-102 1.41584080293375e-100
"ENSG00000166426.7" 1.88593807916351 4.65346806512592 462.129174516293 1.65404918846787e-102 1.71786165431842e-100
"ENSG00000146809.11" 1.80656685620027 4.73894742800747 460.59770339005 3.56304139609909e-102 3.67959512312402e-100
"ENSG00000277883.1" -3.30215687673854 5.2077701780345 460.044320633907 4.7016070833141e-102 4.82812785819655e-100
"ENSG00000106541.10" 1.58738976248238 5.02353445917601 459.798138344523 5.31887604600872e-102 5.43149358910578e-100
"ENSG00000241186.6" 1.48134885746953 5.18387690449735 457.891092924987 1.3830189648576e-101 1.40445575881289e-99
"ENSG00000132698.12" 1.36999305255277 5.37408577418722 456.107458934173 3.38051740947832e-101 3.4139490457378e-99
"ENSG00000271275.1" -2.67033202127361 5.42383247610833 455.217904178302 5.27921825348174e-101 5.3021335415051e-99
"ENSG00000183783.6" 1.91115987316081 4.61338711455169 454.630660227185 7.08544463170945e-101 7.07731379360749e-99
