"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000180818.4" -2.08943669095791 5.60892357984318 214.28950491461 1.59243347745844e-48 1.6836780853335e-46
"ENSG00000184330.10" -2.36197687640309 5.44305237030859 213.743694299149 2.09474568764616e-48 2.20211636660723e-46
"ENSG00000280200.1" 1.88462932958864 4.40674502897274 213.338485929581 2.56761239788025e-48 2.68388439112517e-46
"ENSG00000173157.15" -2.33284891912222 5.45531629681533 213.079436831846 2.92443973580348e-48 3.03959987681224e-46
"ENSG00000183072.9" -2.65560054853323 5.29779783339378 212.806051563838 3.35493227160022e-48 3.4674544382376e-46
"ENSG00000170373.7" -1.8385041840073 5.78703843589148 212.562945560604 3.79070057509609e-48 3.89595075307502e-46
"ENSG00000205420.9" -1.09045671591573 6.7275739660481 212.492240762584 3.92775518205844e-48 4.01438400468495e-46
"ENSG00000261143.1" 1.3318527728861 5.16607157000462 212.363692857364 4.18975307065752e-48 4.25850205750754e-46
"ENSG00000144355.13" -2.45046688637502 5.389680134651 212.262113981086 4.40908971756105e-48 4.4568144798885e-46
"ENSG00000269353.1" 1.70503188758404 4.59608104707206 211.431527639438 6.69193914673139e-48 6.72741008100642e-46
"ENSG00000188293.5" -2.15496845974388 5.54822882682667 210.911461458941 8.68985947669456e-48 8.68844265177988e-46
"ENSG00000096088.15" 1.04838034528775 5.79130299555198 210.735384490382 9.49351539443944e-48 9.44065960602716e-46
"ENSG00000142700.10" -2.07383510742853 5.5987928912749 210.472257238369 1.083510691471e-47 1.07168527908559e-45
"ENSG00000169474.4" -1.60027375408008 5.99710495564634 210.270066011211 1.19934805022618e-47 1.17991476363695e-45
"ENSG00000143167.10" 1.31273836027934 5.19053212017635 209.931920707959 1.42140810876114e-47 1.39093856259993e-45
"ENSG00000168631.10" 1.32571308484713 5.16395048322694 209.529598622776 1.73978101660418e-47 1.69347890806704e-45
"ENSG00000159723.4" 1.49205825055181 4.8797390495113 209.506001274393 1.76052791412722e-47 1.70465431769466e-45
"ENSG00000180178.9" -2.21649759359137 5.49803464333573 208.608724427982 2.76316867568429e-47 2.66146670819706e-45
"ENSG00000231683.5" -2.02549090072836 5.61818840814852 207.937909792427 3.87048849216346e-47 3.70861337449642e-45
"ENSG00000242640.1" 1.56550814623787 4.76098934419859 207.130567154006 5.80650488235253e-47 5.5348326591005e-45
"ENSG00000268621.4" -2.14609599743281 5.53130605410929 206.763688898936 6.98172476653705e-47 6.62076239845269e-45
"ENSG00000259485.1" -2.48242976623612 5.34355430661776 206.463529596087 8.11809199372637e-47 7.65889940556841e-45
"ENSG00000138308.5" 1.63101567574224 4.66848562256661 206.252984961388 9.02386543480955e-47 8.47000267368323e-45
"ENSG00000267206.4" 1.81390740274898 4.44262810983366 203.131143649182 4.33083965751997e-46 4.04438868930938e-44
"ENSG00000263586.1" 1.67280336837428 4.60246566317059 203.027163098973 4.56311389940119e-46 4.23977810137796e-44
"ENSG00000162598.12" 1.4349213958924 4.93964413120139 202.689899239168 5.40573523775985e-46 4.99745282256623e-44
"ENSG00000104918.6" 1.29491327574379 5.18867836900036 202.650645010305 5.51341103997001e-46 5.07151114511641e-44
"ENSG00000260943.1" 1.37296047283237 5.04346297695953 202.418163880641 6.19654858712815e-46 5.67153753021873e-44
"ENSG00000106689.9" -2.16673873627454 5.49170273162213 201.930864881297 7.91559975527179e-46 7.20907369790768e-44
"ENSG00000223914.1" 1.48607046537016 4.85422063191472 201.733227062824 8.74200220075814e-46 7.92249332449988e-44
"ENSG00000266524.2" 1.20964855816184 5.35573713500343 201.371756323662 1.04830812599601e-45 9.45378656566106e-44
"ENSG00000261116.1" -1.44857282874265 6.11252497082952 200.79333755223 1.40187586416889e-45 1.25806391576171e-43
"ENSG00000206075.12" -1.23169112034895 6.40774758382144 200.03748041717 2.04952318472995e-45 1.83034359366393e-43
"ENSG00000145040.3" -1.97957499704938 5.60200903970976 199.251416275516 3.04222349687894e-45 2.70375776193632e-43
"ENSG00000259974.2" 1.20355471047396 5.35434316016921 198.663572331624 4.08766316851146e-45 3.61542015918776e-43
"ENSG00000198842.8" 1.69115479730378 4.56042586483762 198.09353910483 5.4434479094815e-45 4.79153642060915e-43
"ENSG00000225087.1" -2.51321923578551 5.28274091323665 197.876123975278 6.07185336529379e-45 5.3192326838719e-43
"ENSG00000140519.11" -1.45743178946727 6.08338782862838 197.812302187207 6.26973749398303e-45 5.46655737804767e-43
"ENSG00000069011.14" -1.30641655021537 6.28013704980796 197.538196701006 7.1956286452881e-45 6.24424434846062e-43
"ENSG00000241794.1" -1.4705646950214 6.06541153566099 197.452317815009 7.51295169723011e-45 6.48900339783767e-43
"ENSG00000250133.2" -2.54410120140435 5.265561238345 197.343754617096 7.93419810225585e-45 6.82081506949537e-43
"ENSG00000168539.3" 1.44323722295208 4.89899744996651 196.896367802753 9.93435819819984e-45 8.500576175455e-43
"ENSG00000112232.8" 1.3346157584755 5.08268133412943 196.444092397348 1.24693720620061e-44 1.06203258252188e-42
"ENSG00000174015.8" -2.3694376798575 5.34276879438933 195.880960972789 1.65479497238181e-44 1.40291535054876e-42
"ENSG00000185519.8" -2.10291714848317 5.49644062991573 195.615911497502 1.89055818948119e-44 1.59544032164612e-42
"ENSG00000180772.6" 1.20265668621175 5.33552809000383 194.838421138826 2.79431963646369e-44 2.34735608913345e-42
"ENSG00000256948.1" 1.3968629598281 4.96344647926888 194.446187192888 3.40315556353859e-44 2.84581149556452e-42
"ENSG00000233730.1" 1.78818455542422 4.43338711397872 193.409947350658 5.72858112676002e-44 4.76871977325811e-42
"ENSG00000214336.4" -2.24234943322623 5.39756795223223 193.244991589223 6.2237217389477e-44 5.15755895637031e-42
"ENSG00000087128.8" -1.53556551626421 5.96447579680129 193.226532339759 6.28172726191349e-44 5.1822841451759e-42
"ENSG00000168143.8" -1.40899478697936 6.10834559768371 192.257503101703 1.02230806669108e-43 8.39616138523026e-42
"ENSG00000228559.1" 1.58762067177464 4.66605426828193 192.139045843872 1.08501796910077e-43 8.87158914557637e-42
"ENSG00000206073.9" -1.62587256870047 5.85774014715805 191.406325368694 1.56807343279708e-43 1.27645340456495e-41
"ENSG00000158764.6" 1.18350283254726 5.35557726653086 190.971446941932 1.95113776145297e-43 1.58128111883041e-41
"ENSG00000205488.7" -1.71840961717329 5.76564443399128 190.907118127965 2.01525111494324e-43 1.62607784042153e-41
