"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000140279.11" 0.503812368180516 5.71908973000484 48.2201020145473 3.80962774060605e-12 4.69569919971484e-10
"ENSG00000185615.14" -0.699731355350875 5.47275355182308 47.9318609465433 4.41291898491847e-12 5.40153541862313e-10
"ENSG00000168079.15" 0.557359049156517 5.46255045713728 47.835090602805 4.63619344723971e-12 5.63569280696876e-10
"ENSG00000156076.8" 0.505893399158812 5.69190495654658 47.5145733488132 5.45965516854197e-12 6.59122479456991e-10
"ENSG00000095713.12" 0.504723854797835 5.69549397083777 47.4241967609306 5.71725867225911e-12 6.85526539845164e-10
"ENSG00000104879.4" 0.501225745274759 5.70674369847718 47.1724678903639 6.50071888446811e-12 7.69559094861409e-10
"ENSG00000248485.1" 0.498853911611441 5.71855805422093 47.1710548511416 6.50540707672472e-12 7.69559094861409e-10
"ENSG00000175121.10" 0.637953712638673 5.1341783363949 47.1141922197387 6.69690090478953e-12 7.82256863369271e-10
"ENSG00000168004.8" 0.562910579840182 5.42236041591011 47.1128442057789 6.70150836087371e-12 7.82256863369271e-10
"ENSG00000162989.4" 0.49623263702366 5.72034057836144 46.7058102556063 8.24840863727772e-12 9.56489806846428e-10
"ENSG00000189280.3" 0.52553807351039 5.57253959252781 46.4591762879238 9.35472424291865e-12 1.07768868957963e-09
"ENSG00000171243.7" 0.538531953560506 5.51041643433589 46.3418093761006 9.93218242196518e-12 1.13678342447765e-09
"ENSG00000138622.3" 0.646021144377649 5.08234863410678 45.986903083562 1.19046185028176e-11 1.35374713374621e-09
"ENSG00000102271.12" 0.609718248207645 5.20640694430732 45.7671253011839 1.33179939860318e-11 1.50476257690895e-09
"ENSG00000149021.5" 0.479078815402035 5.78217436648115 45.6478175787036 1.4154368925799e-11 1.58907583876518e-09
"ENSG00000084453.15" -0.617910802937692 5.65459004549231 45.3407042547702 1.65571995219298e-11 1.84707087831351e-09
"ENSG00000266524.2" 0.592136768234341 5.25789050201416 45.0995181924597 1.87271469944801e-11 2.07600435801702e-09
"ENSG00000159763.3" 0.524612298490736 5.54127300101925 44.9996771828356 1.97066931186165e-11 2.17093858067959e-09
"ENSG00000132681.15" 0.62418701714947 5.12907302168939 44.6603398995949 2.34356672883573e-11 2.56569609704711e-09
"ENSG00000180438.13" 0.609829982334537 5.17998382443946 44.6146413056474 2.39891001913897e-11 2.61007333316935e-09
"ENSG00000170214.3" 0.65389819468904 5.02277823282506 44.447473976168 2.61273869330606e-11 2.82528418455292e-09
"ENSG00000205089.6" 0.618047834100529 5.14048029372029 44.1932611173445 2.9750370155193e-11 3.18920969485217e-09
"ENSG00000180723.6" -0.671315220676712 5.46266345691095 44.1864059962294 2.98547373000458e-11 3.18920969485217e-09
"ENSG00000253438.2" -0.569404888556931 5.78320311942862 43.8398597790239 3.56372739037305e-11 3.76756094062722e-09
"ENSG00000109205.15" 0.590085668320829 5.23640820749345 43.8366217146421 3.56962825987034e-11 3.76756094062722e-09
"ENSG00000091138.11" 0.516983441070821 5.53712290846155 43.4206109829299 4.41513088251026e-11 4.63220815090035e-09
"ENSG00000197705.8" 0.517013315834593 5.53370505263311 43.2924726735095 4.71393468856824e-11 4.91643862844401e-09
"ENSG00000277586.1" 0.515930879040942 5.53437242751042 43.1209033175883 5.14595159669112e-11 5.33544369666339e-09
"ENSG00000187122.15" -0.497217325000764 6.04577135730402 42.8405381438184 5.93886365833137e-11 6.12154449366951e-09
"ENSG00000234949.2" -0.557611004605126 5.79887046587996 42.8010392502585 6.05999567381737e-11 6.21008626434331e-09
"ENSG00000261829.1" -0.663830234320109 5.44680807259168 42.7066586170403 6.35954424707803e-11 6.47938305774551e-09
"ENSG00000169550.11" 0.518827816075547 5.50916522579891 42.6673618052799 6.48859494163667e-11 6.57287209432689e-09
"ENSG00000125780.11" -0.50399759819986 6.00929182171714 42.5988662254987 6.71983243744601e-11 6.76821523099562e-09
"ENSG00000211688.1" -0.666628689899725 5.42787392098313 42.2825969982123 7.89923558538654e-11 7.91090491068314e-09
"ENSG00000166426.7" 0.609868046786828 5.12402979146242 42.2105165302975 8.19580982060625e-11 8.14836126189399e-09
"ENSG00000266402.3" -0.618914225105638 5.57018487026569 42.2026603775819 8.22880009427624e-11 8.14836126189399e-09
"ENSG00000185668.6" 0.627723969395825 5.0581592521357 42.0960605113303 8.68980742870487e-11 8.5023374729342e-09
"ENSG00000234753.4" -0.610925552941901 5.59303887375465 42.090920160112 8.71267974916038e-11 8.5023374729342e-09
"ENSG00000175336.9" -0.523466074718247 5.91283974628444 42.0868163629368 8.73098310791496e-11 8.5023374729342e-09
"ENSG00000140254.11" 0.45790202866275 5.80095107284585 42.0628145715486 8.83880706217776e-11 8.56004468560138e-09
