"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000180251.4" 1.00211409291049 5.19972454906149 108.977444565589 1.64143124012059e-25 1.54979247888643e-23
"ENSG00000149021.5" 1.07535422226798 5.03724637444492 108.805787926906 1.78992055113068e-25 1.68038961740524e-23
"ENSG00000092054.12" 0.777124568896037 5.82572780335641 108.225230084262 2.39906238514249e-25 2.2395315135429e-23
"ENSG00000109906.12" 0.924653053150491 5.38244092117264 107.993049826723 2.6972235689107e-25 2.50372050725346e-23
"ENSG00000163827.11" 0.900614009869448 5.44222394901286 107.504101135483 3.45190390176563e-25 3.18635799826109e-23
"ENSG00000101938.13" 0.83849399495699 5.62018917503835 107.382598672247 3.67014997174307e-25 3.36899377683948e-23
"ENSG00000077274.8" 0.890184836811972 5.46956168713894 107.356884260116 3.718079774202e-25 3.3941343706707e-23
"ENSG00000115361.6" 1.02273745982261 5.13442399005675 106.977552910863 4.50240296475396e-25 4.08753869157306e-23
"ENSG00000123560.12" 0.94791567053503 5.31144244127278 106.857186643879 4.78433579487353e-25 4.31975848845329e-23
"ENSG00000257017.7" 1.02739586952812 5.12258299422919 106.817988421948 4.87990855247653e-25 4.38210483763966e-23
"ENSG00000174407.10" 1.23034321292692 4.72891068510258 105.771351837309 8.27533607221651e-25 7.39099340114775e-23
"ENSG00000143318.11" 0.877535206545715 5.48786446005207 105.645054737305 8.81993646678832e-25 7.83504356133029e-23
"ENSG00000272620.1" -1.11107989756932 5.80470124976889 105.436925304186 9.79671905331852e-25 8.65621331112203e-23
"ENSG00000196482.15" 0.952196551476118 5.28438785887799 105.167071462694 1.12260002427984e-24 9.86634053254029e-23
"ENSG00000276409.3" 1.01847590958294 5.11907467537509 104.264787953698 1.77006958329741e-24 1.54745289549328e-22
"ENSG00000203805.9" -1.12295172401047 5.76972219255568 104.002052248703 2.02106601802738e-24 1.75758283241402e-22
"ENSG00000184905.7" 1.00616129898035 5.14328303897496 103.879222628929 2.15032699241907e-24 1.86020172229007e-22
"ENSG00000070193.4" 1.03992418884596 5.06441558133646 103.443124628429 2.67977717371063e-24 2.30614365839691e-22
"ENSG00000110203.7" -1.28263749419256 5.52815660882154 102.887351682225 3.54757360085796e-24 3.03712738896249e-22
"ENSG00000111700.11" -1.25890088470784 5.55910738777399 102.877008352028 3.56614391864265e-24 3.03728845194498e-22
"ENSG00000115593.13" 0.951251664379029 5.26386837296218 102.823533789886 3.66371366586767e-24 3.10438671287854e-22
"ENSG00000226306.6" 1.05913124715024 5.01674158438877 102.677486122616 3.94401253767723e-24 3.3248428142878e-22
"ENSG00000095752.5" -0.994691299956874 5.97968857212007 102.649817314931 3.99948366239843e-24 3.35449078953346e-22
"ENSG00000171819.4" 1.05455397737401 5.02549729239866 102.588027687588 4.1261944643441e-24 3.44328844112917e-22
"ENSG00000205362.9" 1.04486454514575 5.04495299740078 102.475561996161 4.36721987716052e-24 3.62610924775494e-22
"ENSG00000105219.7" -1.28935262861442 5.51203887741473 102.184176365343 5.05924184230533e-24 4.17969264802055e-22
"ENSG00000161055.3" 0.892274249849434 5.4102594864341 102.076887740274 5.34080498471853e-24 4.39035426679126e-22
"ENSG00000128710.5" -0.961320582875138 6.03559703760334 101.793945880004 6.16081567977853e-24 5.03936423153369e-22
"ENSG00000112530.10" 1.05047860750229 5.01789206365279 100.827242450856 1.00366367609176e-23 8.16922902466216e-22
"ENSG00000180875.4" 0.902944065734661 5.36648140473725 100.63742717561 1.10460627045063e-23 8.94676931698811e-22
"ENSG00000136694.8" 0.799925947286209 5.66789946335931 100.604631933291 1.12304803809714e-23 9.05176718706295e-22
"ENSG00000106689.9" -1.20083673747425 5.61208805867573 100.40465071742 1.2423603346199e-23 9.9648154412255e-22
"ENSG00000168509.16" 1.01255187853211 5.09382494321003 100.178276155184 1.39278796859339e-23 1.1117408504864e-21
"ENSG00000196611.4" -0.713312925503809 6.63071065391351 99.7657224104772 1.71533490088574e-23 1.36261916189111e-21
"ENSG00000018625.13" 0.772343958939504 5.74294908387544 99.2542087079436 2.22084137445536e-23 1.75573981005387e-21
"ENSG00000163092.18" 0.820750107363469 5.58236756702443 98.7801441824513 2.82149295434125e-23 2.21997752783717e-21
"ENSG00000249641.2" -1.08559600779228 5.77004334197882 98.6422523174236 3.02495758878428e-23 2.36878550898022e-21
"ENSG00000060718.17" -0.873232596814983 6.18783646265624 98.5896039728231 3.10645753835759e-23 2.42113197671144e-21
"ENSG00000156885.5" 0.904181316216312 5.33341582148372 97.7896891833238 4.65263962141033e-23 3.60918143026117e-21
"ENSG00000019102.10" 0.817350739255846 5.57942537143093 97.5813793796644 5.16877159655611e-23 3.99082304158396e-21
"ENSG00000216921.6" 1.01045522239586 5.07278893108101 97.5177793129059 5.33748578438527e-23 4.10191988908827e-21
"ENSG00000250426.2" 1.12802390790506 4.81990244346392 95.7181460835045 1.32460741926101e-22 1.01326335131711e-20
"ENSG00000116748.18" 0.867213180337639 5.40333486113606 94.9357258769028 1.96668272377331e-22 1.49748841681597e-20
"ENSG00000127324.7" 0.894355331653047 5.32781868201229 94.8250636439511 2.07975649994892e-22 1.57632186461725e-20
"ENSG00000227028.5" 1.099951358451 4.85999516839855 94.4141564548282 2.55955172853379e-22 1.93111749819926e-20
"ENSG00000175161.12" 1.0211063741958 5.01562064591917 94.0661673914087 3.05150742767615e-22 2.29182078306787e-20
"ENSG00000170807.11" 0.858614344217609 5.41392007361946 93.7128561390623 3.64783836698976e-22 2.72729562614352e-20
"ENSG00000187715.12" 0.93512928459436 5.20845689826188 93.4945561443499 4.07319281737333e-22 3.03159301448016e-20
"ENSG00000243955.4" 0.821996675850835 5.51463358662216 93.1488096131491 4.85066182248664e-22 3.59405763645501e-20
"ENSG00000188338.13" 0.866917940895493 5.38282582019299 93.0245844280314 5.16487747465094e-22 3.80978886221685e-20
"ENSG00000149948.12" -0.829225945885385 6.21338778555381 92.3527275991064 7.25259826363828e-22 5.32598582711535e-20
"ENSG00000078328.18" 0.948592415121627 5.16034552853653 92.0705133354527 8.3642414638518e-22 6.11514874810722e-20
"ENSG00000250026.4" 0.877063069380894 5.34349263754434 92.0172661828849 8.5923520153316e-22 6.2542481211156e-20
"ENSG00000168530.14" 0.76624841112798 5.675249751264 91.7922575570897 9.62703864267944e-22 6.97664734618388e-20
"ENSG00000157119.11" 0.942959911067218 5.16858607329843 91.5646859610001 1.08003322311047e-21 7.79274626439054e-20
"ENSG00000186628.11" 1.04796169686746 4.92943487285951 91.0279335445792 1.41658140321111e-21 1.01765976196771e-19
"ENSG00000177791.11" 0.757210696846435 5.69313918334545 90.7826345292643 1.60354538666178e-21 1.14698616553302e-19
"ENSG00000071991.7" 0.935171714291203 5.17875182881769 90.7424192673654 1.63647016504387e-21 1.16549123004396e-19
"ENSG00000164434.10" 1.01545345389891 4.98900052021535 90.214430099942 2.13697812895914e-21 1.51542015557047e-19
"ENSG00000158528.10" 0.857567363720446 5.37424513159645 89.9821650143037 2.40316614886068e-21 1.69690231955662e-19
"ENSG00000173467.7" 1.07046651195423 4.87317449414169 89.8556477749444 2.56186211179987e-21 1.80126160311784e-19
"ENSG00000185303.14" 1.03713772408984 4.93904905990157 89.773894003634 2.66994207884088e-21 1.86929885460542e-19
"ENSG00000158008.8" 0.957218466736282 5.11482109850817 89.7395963164438 2.71663136425428e-21 1.89396202664867e-19
"ENSG00000176887.6" -1.09254792282106 5.64885350504095 89.5575224110486 2.97851125875526e-21 2.06781266926106e-19
