"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000111249.12" 1.04328914080682 5.37748805582376 207.275559490438 5.39858062050295e-47 1.33537219540304e-44
"ENSG00000228613.1" 1.28191605730779 4.88564451918556 206.715873343735 7.15147274893948e-47 1.74505599226487e-44
"ENSG00000188133.5" -1.31277309905396 5.81160565399436 206.568992095415 7.69915804981562e-47 1.85364929207361e-44
"ENSG00000280623.1" 1.26402889466837 4.91182096300876 205.583918270834 1.26292469639836e-46 3.00060937406121e-44
"ENSG00000122145.13" 1.19181344678942 5.04520987052938 205.376397503681 1.40170698424425e-46 3.28709389798682e-44
"ENSG00000237512.5" -1.73584164703035 5.34846001547542 205.265414350222 1.48208523974192e-46 3.43102733000254e-44
"ENSG00000187823.3" -1.33189100047009 5.77326448740689 204.355206195385 2.3414139791438e-46 5.3517610406835e-44
"ENSG00000242640.1" -1.7273687729937 5.34778545885724 203.778461089087 3.12841714270974e-46 7.06122854323872e-44
"ENSG00000164935.5" -1.10164931231419 6.11171216671638 201.962566984321 7.7905127632258e-46 1.73670727117985e-43
"ENSG00000184608.7" 1.33761712117792 4.77007164864855 201.53686053572 9.64852190341368e-46 2.12467512207245e-43
"ENSG00000211891.5" 1.16199814555489 5.08445450138332 201.26700195281 1.10496359461918e-45 2.40389489494441e-43
"ENSG00000149948.12" -1.07020613830777 6.1549828652524 199.759508602042 2.35674534204215e-45 5.0661607906256e-43
"ENSG00000188488.12" 1.17936331862892 5.03725325312392 198.731882814599 3.94973309438497e-45 8.39062711591876e-43
"ENSG00000087128.8" -1.73673868255541 5.30236098244117 196.854526903246 1.01454459801209e-44 2.13018974491911e-42
"ENSG00000102290.20" 1.42129577156735 4.62430679960658 196.785455344707 1.05037721145902e-44 2.18007601233511e-42
"ENSG00000231445.1" -1.59291320487788 5.41698614849651 194.018554665734 4.21904646053191e-44 8.6571956747528e-42
"ENSG00000168702.15" 0.90646267348287 5.64933601749695 191.259664804876 1.68802193290265e-43 3.42478786993519e-41
"ENSG00000214814.5" 1.11358757189585 5.1324123869821 191.004316626554 1.91916971839131e-43 3.85049417833243e-41
"ENSG00000147041.10" -1.12536668761185 5.99261544739389 189.473282378933 4.14288558068033e-43 8.22066867366425e-41
